session_id,cities,session_date,session_time,user_id,joining_date,country,num_cities,session_hour,coordinates,distances,avg_distance,std_distance,intent
D4T7EXYBOIXX4,"Dallas TX, Plano TX, Austin TX",2015-04-04,14:28:59,4944,2015-03-18,UK,3,14,"['32.7762719, -96.7968559', '33.0136764, -96.6925096', '30.2711286, -97.7436995']","[28.080613692280302, 291.95704950450306, 320.0199962804342]",213.35255315907253,131.50703634096854,high
3ICWWRGLOZ4Q3,"Montreal QC, Toronto ON",2015-04-04,14:41:55,3172,2015-03-17,ES,2,14,"['45.4972159, -73.6103642', '43.6534817, -79.3839347']",[502.10702739918554],502.10702739918554,0.0,high
TVS0QRS89PGPC,Calgary AB,2015-04-04,14:42:17,8499,2015-03-12,ES,1,14,"['51.0534234, -114.0625892']",[],0.0,0.0,high
L0FKM36LNFF9A,"Toronto ON, Los Angeles CA",2015-04-04,14:43:15,7612,2015-03-23,FR,2,14,"['43.6534817, -79.3839347', '34.0536909, -118.2427666']",[3501.3538465544902],3501.3538465544902,0.0,low
N5JUIQOT9USZ9,New York NY,2015-04-04,14:44:04,729,2015-03-17,ES,1,14,"['40.7127281, -74.0060152']",[],0.0,0.0,high
X9IJG4WE7IL8M,"New York NY, Montreal QC",2015-04-04,14:45:18,6726,2015-03-05,ES,2,14,"['40.7127281, -74.0060152', '45.4972159, -73.6103642']",[532.5046492455209],532.5046492455209,0.0,high
9PXM075HYJ58X,"Philadelphia PA, Montreal QC",2015-04-04,14:48:55,8586,2015-03-21,DE,2,14,"['39.9527237, -75.1635262', '45.4972159, -73.6103642']",[628.8868090926171],628.8868090926171,0.0,high
YHHFEGF7267GN,"Indianapolis IN, Cincinnati OH",2015-04-04,14:49:22,7477,2015-03-17,DE,2,14,"['39.7683331, -86.1583502', '39.1014537, -84.5124602']",[159.87390083815544],159.87390083815544,0.0,high
MC24X1GX1ILDF,Jacksonville FL,2015-04-04,14:50:12,9588,2015-04-02,DE,1,14,"['30.3321838, -81.655651']",[],0.0,0.0,high
P6JJY4MY67LDG,"New York NY, Montreal QC",2015-04-04,15:16:54,10399,2015-04-03,IT,2,15,"['40.7127281, -74.0060152', '45.4972159, -73.6103642']",[532.5046492455209],532.5046492455209,0.0,high
YC4D5ESJWTYMD,"OTTAWA ON, Houston TX",2015-04-04,15:19:08,10170,2015-03-16,DE,2,15,"['45.421106, -75.690308', '29.7589382, -95.3676974']",[2445.086753974698],2445.086753974698,0.0,low
GCZLQIJEE9HV2,"San Antonio TX, Toronto ON",2015-04-04,15:20:54,9639,2015-03-11,US,2,15,"['29.4246002, -98.4951405', '43.6534817, -79.3839347']",[2317.7843942659],2317.7843942659,0.0,low
I2S4GQ078JYYI,Montreal QC,2015-04-04,15:50:30,5817,2015-03-30,FR,1,15,"['45.4972159, -73.6103642']",[],0.0,0.0,high
DSTLXMOOIVV69,Phoenix AZ,2015-04-04,16:06:45,1873,2015-03-15,US,1,16,"['33.4484367, -112.0741417']",[],0.0,0.0,high
HKUDP14OQ7BAZ,"New York NY, Philadelphia PA",2015-04-04,16:12:29,3785,2015-03-04,ES,2,16,"['40.7127281, -74.0060152', '39.9527237, -75.1635262']",[129.60181091014726],129.60181091014726,0.0,high
Q455LCUSWIPO9,Los Angeles CA,2015-04-04,16:35:42,8464,2015-04-01,IT,1,16,"['34.0536909, -118.2427666']",[],0.0,0.0,high
TFDUS8P2VQ58H,"Vancouver BC, Toronto ON",2015-04-04,17:22:12,1710,2015-03-07,DE,2,17,"['49.2608724, -123.1139529', '43.6534817, -79.3839347']",[3367.9263341041437],3367.9263341041437,0.0,low
HH18R4X4N8832,"San Diego CA, New York NY",2015-04-04,17:43:15,9086,2015-03-03,US,2,17,"['32.7174209, -117.1627714', '40.7127281, -74.0060152']",[3915.3979215816726],3915.3979215816726,0.0,low
4MWN7EXQRZSI6,OTTAWA ON,2015-04-04,17:50:35,3175,2015-03-17,US,1,17,"['45.421106, -75.690308']",[],0.0,0.0,high
6G0EVYZ8TXVYL,"Chicago IL, Madison WI",2015-04-04,17:53:49,4962,2015-03-17,DE,2,17,"['41.8755616, -87.6244212', '43.074761, -89.3837613']",[196.65156165101033],196.65156165101033,0.0,high
MIKUYBXJ62UVE,"New York NY, Newark NJ, Jersey City NJ",2015-04-04,18:10:50,5205,2015-03-10,US,3,18,"['40.7127281, -74.0060152', '40.735657, -74.1723667', '40.7281575, -74.0776417']","[14.28298085571759, 6.2895817337946, 8.045131086740298]",9.539231225417495,3.4300494455995065,high
CCC2ESCNVE2UN,Los Angeles CA,2015-04-04,18:30:20,9611,2015-03-16,US,1,18,"['34.0536909, -118.2427666']",[],0.0,0.0,high
MDB7WWD054MIK,"Vancouver BC, New York NY",2015-04-04,18:31:53,9938,2015-03-23,US,2,18,"['49.2608724, -123.1139529', '40.7127281, -74.0060152']",[3914.1866982834285],3914.1866982834285,0.0,low
J5Z5KZVVYYKKA,"Toronto ON, Oshawa ON",2015-04-04,18:54:51,7620,2015-03-29,US,2,18,"['43.6534817, -79.3839347', '43.91768, -78.862953']",[51.18899630231491],51.18899630231491,0.0,high
WU3PIYQ4K6URZ,Los Angeles CA,2015-04-04,19:31:03,8593,2015-03-25,US,1,19,"['34.0536909, -118.2427666']",[],0.0,0.0,high
IV6ZDXCG6W2N6,"New York NY, Jersey City NJ, Newark NJ, Philadelphia PA",2015-04-04,19:39:20,4605,2015-03-30,US,4,19,"['40.7127281, -74.0060152', '40.7281575, -74.0776417', '40.735657, -74.1723667', '39.9527237, -75.1635262']","[6.2895817337946, 14.28298085571759, 129.60181091014726, 8.045131086740298, 126.20036385921033, 121.03515994764935]",67.57583806554324,58.14062599435138,high
2Q7AJEWRQ4PMI,"Calgary AB, Seattle WA",2015-04-04,20:30:07,10457,2015-03-14,US,2,20,"['51.0534234, -114.0625892', '47.6038321, -122.3300624']",[712.3351463828408],712.3351463828408,0.0,high
WMANKM2OBQHWO,"Toronto ON, New York NY",2015-04-04,21:13:25,2618,2015-03-15,US,2,21,"['43.6534817, -79.3839347', '40.7127281, -74.0060152']",[551.2472669034609],551.2472669034609,0.0,high
O119O6SF75TP0,Edmonton AB,2015-04-05,00:07:32,5168,2015-03-25,US,1,0,"['53.535411, -113.507996']",[],0.0,0.0,high
S02CBGBVZ5L1W,New York NY,2015-04-05,00:14:20,9218,2015-03-17,US,1,0,"['40.7127281, -74.0060152']",[],0.0,0.0,high
UPPRUZJUGIE6F,"Houston TX, Chicago IL",2015-04-05,01:24:38,8334,2015-03-22,US,2,1,"['29.7589382, -95.3676974', '41.8755616, -87.6244212']",[1514.002429684974],1514.002429684974,0.0,high
GSOW3LL8IKXDZ,"OTTAWA ON, Vancouver BC, Chicago IL",2015-04-05,01:29:58,8221,2015-03-18,US,3,1,"['45.421106, -75.690308', '49.2608724, -123.1139529', '41.8755616, -87.6244212']","[3549.712103525034, 1038.9938700142168, 2859.8399266984666]",2482.8486334125723,1059.0934294420385,low
H4L29QDVEOB0A,New York NY,2015-04-05,02:59:31,1210,2015-03-01,unknown,1,2,"['40.7127281, -74.0060152']",[],0.0,0.0,high
X0PUE4Q9PZF9S,Vancouver BC,2015-04-05,03:44:11,4172,2015-03-30,unknown,1,3,"['49.2608724, -123.1139529']",[],0.0,0.0,high
9CMZHCID7BUE2,"Chicago IL, Fort Wayne IN",2015-04-05,04:02:28,8630,2015-03-16,ES,2,4,"['41.8755616, -87.6244212', '41.0799898, -85.1386015']",[225.634878831619],225.634878831619,0.0,high
AYLZHCIQD0CP8,"Houston TX, Toronto ON",2015-04-05,04:56:34,3881,2015-03-14,unknown,2,4,"['29.7589382, -95.3676974', '43.6534817, -79.3839347']",[2094.2172206168743],2094.2172206168743,0.0,low
61Z35ILAPP966,"San Jose CA, Oakland CA",2015-04-05,05:20:33,3476,2015-03-10,DE,2,5,"['37.3361905, -121.8905833', '44.4521637, -64.3551639']",[4811.451797224191],4811.451797224191,0.0,low
SB6RI3VWVNLJW,"New York NY, Toronto ON",2015-04-05,06:04:15,4404,2015-03-24,DE,2,6,"['40.7127281, -74.0060152', '43.6534817, -79.3839347']",[551.2472669034609],551.2472669034609,0.0,high
ZYISEUH1TIOLA,"San Jose CA, New York NY",2015-04-05,06:05:53,5434,2015-03-18,unknown,2,6,"['37.3361905, -121.8905833', '40.7127281, -74.0060152']",[4112.195517350893],4112.195517350893,0.0,low
HX6Y5871QYZRW,"New York NY, Chicago IL",2015-04-05,06:15:56,10188,2015-02-28,unknown,2,6,"['40.7127281, -74.0060152', '41.8755616, -87.6244212']",[1146.7355698523086],1146.7355698523086,0.0,high
LU328SSEKRWH6,"New York NY, Vancouver BC",2015-04-05,06:18:35,442,2015-03-16,unknown,2,6,"['40.7127281, -74.0060152', '49.2608724, -123.1139529']",[3914.1866982834285],3914.1866982834285,0.0,low
9O881CQTPDFP7,"Detroit MI, Windsor ON",2015-04-05,06:29:33,4334,2015-03-28,unknown,2,6,"['42.3315509, -83.0466403', '42.317099, -83.0353434']",[1.8558385235678592],1.8558385235678592,0.0,high
JOUBQ7NDCD0WX,"New York NY, Houston TX",2015-04-05,06:35:16,9894,2015-03-17,ES,2,6,"['40.7127281, -74.0060152', '29.7589382, -95.3676974']",[2283.4731891218285],2283.4731891218285,0.0,low
4HTPBEYKDMCXQ,Los Angeles CA,2015-04-05,06:41:33,4161,2015-03-14,FR,1,6,"['34.0536909, -118.2427666']",[],0.0,0.0,high
4H6UVTQW4XVUZ,"New York NY, Los Angeles CA",2015-04-05,06:47:20,7025,2015-03-05,unknown,2,6,"['40.7127281, -74.0060152', '34.0536909, -118.2427666']",[3944.2753995585103],3944.2753995585103,0.0,low
BL12R74Q02F97,"Los Angeles CA, Houston TX",2015-04-05,06:51:34,3020,2015-03-23,unknown,2,6,"['34.0536909, -118.2427666', '29.7589382, -95.3676974']",[2210.480502154958],2210.480502154958,0.0,low
WWOFFQRKUXGIA,Calgary AB,2015-04-05,06:53:04,1755,2015-04-01,FR,1,6,"['51.0534234, -114.0625892']",[],0.0,0.0,high
00KLXTMMVX344,New York NY,2015-04-05,07:27:37,2095,2015-03-13,ES,1,7,"['40.7127281, -74.0060152']",[],0.0,0.0,high
K23SE6JPO84ZS,Montreal QC,2015-04-05,07:47:52,380,2015-03-21,ES,1,7,"['45.4972159, -73.6103642']",[],0.0,0.0,high
6QB2S7YU2SDT8,"Toronto ON, Kitchener ON",2015-04-05,07:56:45,10031,2015-03-03,DE,2,7,"['43.6534817, -79.3839347', '43.453168, -80.494423']",[92.45141996701352],92.45141996701352,0.0,high
ZSZBTHKHTW833,Edmonton AB,2015-04-05,08:03:41,5531,2015-03-29,DE,1,8,"['53.535411, -113.507996']",[],0.0,0.0,high
02PXZHW3CEFJB,"Toronto ON, Los Angeles CA",2015-04-05,08:06:49,3701,2015-03-17,DE,2,8,"['43.6534817, -79.3839347', '34.0536909, -118.2427666']",[3501.3538465544902],3501.3538465544902,0.0,low
WGPX986NS51DF,"Montreal QC, Toronto ON",2015-04-05,08:11:45,15,2015-03-28,UK,2,8,"['45.4972159, -73.6103642', '43.6534817, -79.3839347']",[502.10702739918554],502.10702739918554,0.0,high
0GM79B5PVIIO7,"San Diego CA, Chicago IL",2015-04-05,08:13:56,6236,2015-03-14,unknown,2,8,"['32.7174209, -117.1627714', '41.8755616, -87.6244212']",[2792.055224564911],2792.055224564911,0.0,low
PCWXK6Z9YNHCV,"OTTAWA ON, Los Angeles CA",2015-04-05,08:15:03,1507,2015-03-24,DE,2,8,"['45.421106, -75.690308', '34.0536909, -118.2427666']",[3808.7964467625775],3808.7964467625775,0.0,low
IHGYKQ431I6KD,Montreal QC,2015-04-05,08:26:03,9525,2015-03-29,DE,1,8,"['45.4972159, -73.6103642']",[],0.0,0.0,high
SQ90AOJJCW0FV,"San Antonio TX, Chicago IL, New York NY",2015-04-05,08:28:37,7643,2015-03-07,IT,3,8,"['29.4246002, -98.4951405', '41.8755616, -87.6244212', '40.7127281, -74.0060152']","[1693.1986772673363, 2547.986584999481, 1146.7355698523086]",1795.9736107063754,576.6559442569398,low
KWHPWI9V4TAQ8,Houston TX,2015-04-05,08:30:47,4995,2015-03-23,DE,1,8,"['29.7589382, -95.3676974']",[],0.0,0.0,high
K6W1Y9JY34PHC,Montreal QC,2015-04-05,08:33:08,8051,2015-03-31,ES,1,8,"['45.4972159, -73.6103642']",[],0.0,0.0,high
NVFHC934S53VF,Phoenix AZ,2015-04-05,08:47:07,754,2015-03-15,UK,1,8,"['33.4484367, -112.0741417']",[],0.0,0.0,high
43D91L7F9LQB5,"New York NY, Jersey City NJ, Newark NJ, Baltimore MD, Philadelphia PA",2015-04-05,08:52:29,6078,2015-03-16,unknown,5,8,"['40.7127281, -74.0060152', '40.7281575, -74.0776417', '40.735657, -74.1723667', '39.2908816, -76.610759', '39.9527237, -75.1635262']","[6.2895817337946, 14.28298085571759, 272.73605892878385, 129.60181091014726, 8.045131086740298, 268.76681079428334, 126.20036385921033, 262.8025882220645, 121.03515994764935, 144.3618561155261]",135.41223424539174,100.42028089795211,high
B74QIK7HUTKEA,New York NY,2015-04-05,08:55:27,8198,2015-03-20,FR,1,8,"['40.7127281, -74.0060152']",[],0.0,0.0,high
S0BTKXTYDCD6S,"Toronto ON, Saint Catharines-Niagara ON",2015-04-05,08:55:35,3953,2015-03-27,ES,2,8,"['43.6534817, -79.3839347', '43.1579812, -79.2441003']",[56.20360770779935],56.20360770779935,0.0,high
4AC2VN4EUSS87,"Phoenix AZ, New York NY",2015-04-05,09:10:28,4368,2015-03-21,DE,2,9,"['33.4484367, -112.0741417', '40.7127281, -74.0060152']",[3450.948449450713],3450.948449450713,0.0,low
GJEJZ6FREES60,New York NY,2015-04-05,09:13:34,7673,2015-03-11,FR,1,9,"['40.7127281, -74.0060152']",[],0.0,0.0,high
T057VX7G43666,Montreal QC,2015-04-05,09:19:25,7592,2015-04-02,DE,1,9,"['45.4972159, -73.6103642']",[],0.0,0.0,high
QYOV44BND6759,Dallas TX,2015-04-05,09:30:50,6762,2015-03-21,IT,1,9,"['32.7762719, -96.7968559']",[],0.0,0.0,high
AUW5MS4YA0TDC,"New York NY, Toronto ON",2015-04-05,09:32:44,8281,2015-03-11,UK,2,9,"['40.7127281, -74.0060152', '43.6534817, -79.3839347']",[551.2472669034609],551.2472669034609,0.0,high
ENCYWIUTURZ8U,San Jose CA,2015-04-05,09:35:03,3671,2015-03-25,IT,1,9,"['37.3361905, -121.8905833']",[],0.0,0.0,high
H479KX6BKGL51,New York NY,2015-04-05,09:45:02,10674,2015-03-09,unknown,1,9,"['40.7127281, -74.0060152']",[],0.0,0.0,high
HWYB6B6K02803,Toronto ON,2015-04-05,09:50:40,1312,2015-02-28,UK,1,9,"['43.6534817, -79.3839347']",[],0.0,0.0,high
ULHBSERNGMWKH,New York NY,2015-04-05,10:00:29,6215,2015-04-01,DE,1,10,"['40.7127281, -74.0060152']",[],0.0,0.0,high
7J7L6S1RDF6VO,Montreal QC,2015-04-05,10:01:52,8482,2015-03-23,FR,1,10,"['45.4972159, -73.6103642']",[],0.0,0.0,high
ZZZGT1H4I13GM,"Detroit MI, Montreal QC",2015-04-05,10:01:55,9512,2015-03-14,DE,2,10,"['42.3315509, -83.0466403', '45.4972159, -73.6103642']",[834.8696973537061],834.8696973537061,0.0,high
AIPF7T36ZEPY6,Toronto ON,2015-04-05,10:29:23,8074,2015-03-08,FR,1,10,"['43.6534817, -79.3839347']",[],0.0,0.0,high
BDCH9UC6LZG90,"Montreal QC, Chicago IL",2015-04-05,10:30:22,2594,2015-03-23,ES,2,10,"['45.4972159, -73.6103642', '41.8755616, -87.6244212']",[1197.4957582515608],1197.4957582515608,0.0,high
ITQDROX3X5GHF,San Diego CA,2015-04-05,10:31:32,5724,2015-03-18,UK,1,10,"['32.7174209, -117.1627714']",[],0.0,0.0,high
QNY0Z0UIQFXO4,"Vancouver BC, Houston TX",2015-04-05,10:34:14,9334,2015-04-01,FR,2,10,"['49.2608724, -123.1139529', '29.7589382, -95.3676974']",[3188.756134600529],3188.756134600529,0.0,low
WNORFMNV54EQ0,"Calgary AB, Montreal QC",2015-04-05,10:39:03,9882,2015-03-25,DE,2,10,"['51.0534234, -114.0625892', '45.4972159, -73.6103642']",[3025.3772921817585],3025.3772921817585,0.0,low
G73534ZDFSAES,"Toronto ON, Saint Catharines-Niagara ON",2015-04-05,11:00:24,1316,2015-03-16,FR,2,11,"['43.6534817, -79.3839347', '43.1579812, -79.2441003']",[56.20360770779935],56.20360770779935,0.0,high
BCB5HGQNZB0QV,Edmonton AB,2015-04-05,11:02:49,657,2015-03-26,UK,1,11,"['53.535411, -113.507996']",[],0.0,0.0,high
WVV9MI2NBKQXO,Indianapolis IN,2015-04-05,11:06:38,3878,2015-03-24,FR,1,11,"['39.7683331, -86.1583502']",[],0.0,0.0,high
5JYKVI25HI8P8,"Detroit MI, New York NY",2015-04-05,11:19:15,7279,2015-03-28,DE,2,11,"['42.3315509, -83.0466403', '40.7127281, -74.0060152']",[775.3066655539809],775.3066655539809,0.0,high
EGD019OJD03V1,"New York NY, Chicago IL",2015-04-05,11:22:44,849,2015-04-03,DE,2,11,"['40.7127281, -74.0060152', '41.8755616, -87.6244212']",[1146.7355698523086],1146.7355698523086,0.0,high
JYX45V4XF0FIK,New York NY,2015-04-05,11:23:31,7318,2015-03-18,IT,1,11,"['40.7127281, -74.0060152']",[],0.0,0.0,high
POWY6K388JUSW,"Los Angeles CA, Chicago IL, New York NY",2015-04-05,11:30:35,7172,2015-03-15,unknown,3,11,"['34.0536909, -118.2427666', '41.8755616, -87.6244212', '40.7127281, -74.0060152']","[2809.7929313533255, 3944.2753995585103, 1146.7355698523086]",2633.6013002547147,1148.8660765729087,low
VPHBJ5WPMQKUF,"New York NY, Jersey City NJ, Newark NJ",2015-04-05,11:38:35,5303,2015-04-03,DE,3,11,"['40.7127281, -74.0060152', '40.7281575, -74.0776417', '40.735657, -74.1723667']","[6.2895817337946, 14.28298085571759, 8.045131086740298]",9.539231225417495,3.4300494455995065,high
ZFZO3TURZAWYM,"New York NY, Jersey City NJ, Newark NJ",2015-04-05,11:50:46,8374,2015-03-12,unknown,3,11,"['40.7127281, -74.0060152', '40.7281575, -74.0776417', '40.735657, -74.1723667']","[6.2895817337946, 14.28298085571759, 8.045131086740298]",9.539231225417495,3.4300494455995065,high
AN6U9JFUNJNED,New York NY,2015-04-05,11:53:16,9435,2015-03-15,DE,1,11,"['40.7127281, -74.0060152']",[],0.0,0.0,high
DVPB51PLNYVXF,Detroit MI,2015-04-05,11:53:58,6863,2015-03-24,UK,1,11,"['42.3315509, -83.0466403']",[],0.0,0.0,high
U97316VU3HXCV,"Montreal QC, Oshawa ON",2015-04-05,12:06:46,582,2015-02-28,unknown,2,12,"['45.4972159, -73.6103642', '43.91768, -78.862953']",[451.63301959019554],451.63301959019554,0.0,high
2LJTOK5YJ8HS1,"Houston TX, San Antonio TX",2015-04-05,12:18:24,5021,2015-03-19,ES,2,12,"['29.7589382, -95.3676974', '29.4246002, -98.4951405']",[305.2309057652728],305.2309057652728,0.0,high
IQ3EPJIQ0H0Q3,Los Angeles CA,2015-04-05,12:24:32,5238,2015-03-30,FR,1,12,"['34.0536909, -118.2427666']",[],0.0,0.0,high
K4X5RNZ0GNRMS,Toronto ON,2015-04-05,12:26:54,8405,2015-03-26,DE,1,12,"['43.6534817, -79.3839347']",[],0.0,0.0,high
BD6YHG5RC2KC5,"Calgary AB, New York NY",2015-04-05,12:35:08,8515,2015-03-22,ES,2,12,"['51.0534234, -114.0625892', '40.7127281, -74.0060152']",[3267.079389584749],3267.079389584749,0.0,low
C814MSYKD5UYE,Los Angeles CA,2015-04-05,12:39:07,7207,2015-03-30,FR,1,12,"['34.0536909, -118.2427666']",[],0.0,0.0,high
AOBK6GXJXT475,Toronto ON,2015-04-05,12:42:05,4135,2015-03-11,UK,1,12,"['43.6534817, -79.3839347']",[],0.0,0.0,high
P78SRBF4VZN9A,"Toronto ON, Hamilton ON",2015-04-05,12:50:44,2186,2015-03-02,UK,2,12,"['43.6534817, -79.3839347', '43.2425289, -79.9470423']",[64.51527614967324],64.51527614967324,0.0,high
UTUTL8CRZ05NB,"New York NY, Jersey City NJ, Philadelphia PA",2015-04-05,12:52:35,10301,2015-03-10,ES,3,12,"['40.7127281, -74.0060152', '40.7281575, -74.0776417', '39.9527237, -75.1635262']","[6.2895817337946, 129.60181091014726, 126.20036385921033]",87.36391883438405,57.34502921053166,high
XO2AODHNY7ZDL,Houston TX,2015-04-05,13:03:32,6982,2015-03-07,UK,1,13,"['29.7589382, -95.3676974']",[],0.0,0.0,high
3E58XUU7JG75O,New York NY,2015-04-05,13:10:54,863,2015-03-09,IT,1,13,"['40.7127281, -74.0060152']",[],0.0,0.0,high
NZO2UOE3FIN96,"Montreal QC, Boston MA",2015-04-05,13:13:42,8014,2015-04-01,DE,2,13,"['45.4972159, -73.6103642', '42.3602534, -71.0582912']",[404.2815293402504],404.2815293402504,0.0,high
1A6SRE5NE610M,San Antonio TX,2015-04-05,13:15:58,3074,2015-03-03,DE,1,13,"['29.4246002, -98.4951405']",[],0.0,0.0,high
EYFHW1YMXVPPN,Jacksonville FL,2015-04-05,13:16:40,687,2015-04-03,unknown,1,13,"['30.3321838, -81.655651']",[],0.0,0.0,high
Y133MT9UD48RM,New York NY,2015-04-05,13:17:39,408,2015-03-25,ES,1,13,"['40.7127281, -74.0060152']",[],0.0,0.0,high
4V8G861CC9T9D,Toronto ON,2015-04-05,13:20:20,6015,2015-03-09,UK,1,13,"['43.6534817, -79.3839347']",[],0.0,0.0,high
3S090GD4D6XXG,"Calgary AB, Montreal QC",2015-04-05,13:28:10,6152,2015-03-24,IT,2,13,"['51.0534234, -114.0625892', '45.4972159, -73.6103642']",[3025.3772921817585],3025.3772921817585,0.0,low
4RP8HKX2RKW9Y,Jacksonville FL,2015-04-05,13:41:55,1490,2015-03-22,ES,1,13,"['30.3321838, -81.655651']",[],0.0,0.0,high
AUSD0TPR3HXJC,"New York NY, Houston TX",2015-04-05,13:46:44,5497,2015-04-03,ES,2,13,"['40.7127281, -74.0060152', '29.7589382, -95.3676974']",[2283.4731891218285],2283.4731891218285,0.0,low
2GJDYC40GOG8Z,"Toronto ON, Chicago IL",2015-04-05,13:48:31,9598,2015-03-06,FR,2,13,"['43.6534817, -79.3839347', '41.8755616, -87.6244212']",[702.4693684489885],702.4693684489885,0.0,high
CAAIZ56A57KFW,Los Angeles CA,2015-04-05,14:03:43,2745,2015-03-16,UK,1,14,"['34.0536909, -118.2427666']",[],0.0,0.0,high
BMYARB4JQKJWC,Phoenix AZ,2015-04-05,14:17:29,7478,2015-03-28,ES,1,14,"['33.4484367, -112.0741417']",[],0.0,0.0,high
X00Y3VF70K96B,"New York NY, Baltimore MD",2015-04-05,14:28:32,6112,2015-03-19,UK,2,14,"['40.7127281, -74.0060152', '39.2908816, -76.610759']",[272.73605892878385],272.73605892878385,0.0,high
JOOJLUSH5MENI,Los Angeles CA,2015-04-05,14:43:17,4643,2015-03-28,US,1,14,"['34.0536909, -118.2427666']",[],0.0,0.0,high
7KV4GZ2FXGLS5,Philadelphia PA,2015-04-05,14:43:22,3730,2015-03-22,US,1,14,"['39.9527237, -75.1635262']",[],0.0,0.0,high
VRRXK69OSW8DU,"Jacksonville FL, Saint Petersburg FL",2015-04-05,14:47:35,7717,2015-03-10,FR,2,14,"['30.3321838, -81.655651', '27.7703796, -82.6695085']",[300.6152092007565],300.6152092007565,0.0,high
AUSA8TDVV7BH8,New York NY,2015-04-05,14:56:21,1733,2015-03-26,FR,1,14,"['40.7127281, -74.0060152']",[],0.0,0.0,high
OV1E6J54S0REU,Montreal QC,2015-04-05,14:58:13,6957,2015-03-14,UK,1,14,"['45.4972159, -73.6103642']",[],0.0,0.0,high
B7CO4V8UA0LGD,Los Angeles CA,2015-04-05,15:04:30,4649,2015-03-20,DE,1,15,"['34.0536909, -118.2427666']",[],0.0,0.0,high
O5MT30JG75UXG,"Toronto ON, Los Angeles CA",2015-04-05,15:08:22,9116,2015-03-14,FR,2,15,"['43.6534817, -79.3839347', '34.0536909, -118.2427666']",[3501.3538465544902],3501.3538465544902,0.0,low
HSO5G0Z2FZKD9,New York NY,2015-04-05,15:09:12,8141,2015-03-29,FR,1,15,"['40.7127281, -74.0060152']",[],0.0,0.0,high
8DOLRX4R9HEH5,Vancouver BC,2015-04-05,15:12:03,2709,2015-03-12,IT,1,15,"['49.2608724, -123.1139529']",[],0.0,0.0,high
C8VUD0VLKEK8M,Toronto ON,2015-04-05,15:12:27,394,2015-03-02,DE,1,15,"['43.6534817, -79.3839347']",[],0.0,0.0,high
Y3UVVS8MW89K4,New York NY,2015-04-05,15:16:49,7211,2015-03-20,FR,1,15,"['40.7127281, -74.0060152']",[],0.0,0.0,high
6S4I4V5YX522J,New York NY,2015-04-05,15:18:00,7438,2015-03-30,DE,1,15,"['40.7127281, -74.0060152']",[],0.0,0.0,high
ZBYZR2WBKGRPF,New York NY,2015-04-05,15:23:45,4658,2015-03-10,IT,1,15,"['40.7127281, -74.0060152']",[],0.0,0.0,high
OZE2W5S8Q9738,Montreal QC,2015-04-05,15:27:07,2931,2015-03-30,FR,1,15,"['45.4972159, -73.6103642']",[],0.0,0.0,high
GLOK0YEPLOALI,"Toronto ON, Kitchener ON",2015-04-05,15:28:01,9845,2015-03-09,FR,2,15,"['43.6534817, -79.3839347', '43.453168, -80.494423']",[92.45141996701352],92.45141996701352,0.0,high
BT5IDP01RANYN,Columbus OH,2015-04-05,16:03:25,6881,2015-03-15,US,1,16,"['39.9622601, -83.0007065']",[],0.0,0.0,high
IYBJIEBXGPRO6,"Phoenix AZ, Glendale AZ",2015-04-05,16:03:51,6822,2015-04-03,UK,2,16,"['33.4484367, -112.0741417', '33.5386858, -112.1859941']",[14.430509629071242],14.430509629071242,0.0,high
EGYS9536QP7V8,"Toronto ON, New York NY",2015-04-05,16:06:49,6950,2015-03-12,FR,2,16,"['43.6534817, -79.3839347', '40.7127281, -74.0060152']",[551.2472669034609],551.2472669034609,0.0,high
HTCZ56YMDWTE9,Montreal QC,2015-04-05,16:06:56,4473,2015-03-17,US,1,16,"['45.4972159, -73.6103642']",[],0.0,0.0,high
F2YEZNCK4HGUG,"Philadelphia PA, Los Angeles CA",2015-04-05,16:10:43,2030,2015-03-25,FR,2,16,"['39.9527237, -75.1635262', '34.0536909, -118.2427666']",[3851.9414637430505],3851.9414637430505,0.0,low
SQFB68ND7NUCW,Detroit MI,2015-04-05,16:41:11,10527,2015-03-13,DE,1,16,"['42.3315509, -83.0466403']",[],0.0,0.0,high
SU7IO90OOB0OQ,San Diego CA,2015-04-05,16:50:07,3549,2015-03-09,US,1,16,"['32.7174209, -117.1627714']",[],0.0,0.0,high
